,y,v_t,a_t,a_t_lower,a_t_upper,a_t_lower_5,a_t_upper_5,F_t,P_t,K_t,P_tt,a_tt,a_t1,P_t1,L_t,R_t,a_hat_t,a_hat_t_lower,a_hat_t_upper,N_t,V_t,D_t,e_t,e_t_std,eta_t,eta_t_std,error,u_t,u_star,r_star
0,-0.355531620227711,-0.355531620227711,0.0,0.0,0.0,0.0,0.0,10015099.0,10000000.0,0.9984923763609326,15076.236390674236,-0.3549956123526198,0.0,0.0,0.0,4.22738081090384e-05,0.0,0.0,0.0,4.859678169957966e-05,0.0,4.8550210080506215e-05,-0.6378659320609338,63.48647704305225,0.06210445149298831,36.93529155355839,-0.00011234418775951667,-4.224557467785507e-05,-0.006062973437832971,0.006064117630749866
1,1.42540904228202,1.7804046546346397,-0.3549956123526198,-211.93034050772394,211.22034928301863,-87.11371942087482,86.40372819616957,31644.336390674234,16545.336390674234,0.5228530055555294,7894.557530882937,0.5758943124281558,-0.3549956123526198,16545.336390674234,0.4771469944444706,-2.9318368787165793e-05,0.3444387633262328,-93.31198702856237,94.00086455521482,7.465017729145276e-05,3242.056999245002,5.2008743532305306e-05,1.0809702789557873,56.93906391261627,-0.043071615585225265,36.16608764842237,0.010008539896830539,7.15921768962042e-05,0.009927214073238948,-0.0033933165999103982
2,-0.443939876958876,-1.0198341893870317,0.5758943124281558,-158.59000134072855,159.7417899655848,-64.69177658531825,65.84356521017457,24462.657530882934,9363.657530882936,0.3827735199686202,5779.4973780061955,0.18552878997213723,0.5758943124281558,9363.657530882936,0.6172264800313798,2.0042981282367533e-05,0.3013671477410076,-87.02275065656049,87.62548495204246,8.864654641019452e-05,2818.4731384582674,5.3866732086241864e-05,-0.7453070246998837,53.08929400979321,0.02944514380192614,35.74602306299695,-0.006520452712453669,-4.936135006953333e-05,-0.006725533107035139,0.0021287830845523902
3,1.02565001671892,0.8401212267467828,0.18552878997213723,-139.855162394547,140.2262199744912,-57.23964829973349,57.61070587967777,22347.597378006198,7248.597378006196,0.3243568986588257,4897.464812849611,0.4580279055771718,0.18552878997213723,7248.597378006196,0.6756431013411743,-2.5975809708823016e-05,0.3308122915429338,-83.39395006815022,84.05557465123607,9.616565645545766e-05,2590.916003058911,5.486487812550151e-05,0.6948377251759861,50.9010412767648,-0.03816106204323189,35.518305272045296,0.0056198734832862435,4.601879099119055e-05,0.006212808898879587,-0.002648860540750231
4,1.6775789504837,1.219551044906528,0.4580279055771718,-130.78608721765212,131.70214302880643,-53.360019471828984,54.27607528298332,21465.56481284961,6366.5648128496105,0.29659432995858037,4478.277788044606,0.81973983059151,0.4580279055771718,6366.5648128496105,0.7034056700414196,-0.0001176989517039219,0.2926512294997019,-81.43304085848628,82.01834331748564,0.00010020506234659493,2468.6680737469114,5.540110075915492e-05,1.384927720983998,49.68569284760868,-0.17291152994823164,35.39536611202251,0.008323937726174882,9.172314199509888e-05,0.012323093006946775,-0.011757845887022025
5,0.369004108745397,-0.450735721846113,0.81973983059151,-126.03012829498657,127.66960795616954,-51.19639975928779,52.83587942047081,21046.377788044607,5947.377788044605,0.28258438805669506,4266.74167526804,0.6923689524583334,0.81973983059151,5947.377788044605,0.7174156119433049,-0.00013420762176113938,0.11973969955147024,-80.51155234076512,80.75103173986804,0.00010237510638839395,2402.9942103681847,5.568916954020771e-05,0.24926440919392678,49.02034486178352,-0.19716441712928987,35.32914426097789,-0.003106943082987248,1.6508670057217483e-05,0.00221221186356967,-0.013264167497408798
6,-0.941009269863735,-1.6333782223220683,0.6923689524583334,-123.88117919581079,125.2659171007274,-50.39034138407941,51.775079288996075,20834.841675268042,5735.8416752680405,0.27530046854528106,4156.761774565199,0.24269916254140972,0.6923689524583334,5735.8416752680405,0.7246995314547189,-7.701280407215898e-05,-0.07742471757781988,-80.11460593293987,79.95975649778421,0.0001035408944449197,2367.712988384621,5.584392545204204e-05,-0.8635845522859149,48.65915112683965,-0.11313951046240875,35.29351734430205,-0.011315966643239212,-5.719481768898039e-05,-0.007653651983120824,-0.0075684505961845375
7,-1.05188251290776,-1.2945816754491697,0.24269916254140972,-123.13077245036446,123.61617077544723,-50.34790700783199,50.83330533291482,20724.8617745652,5625.861774565199,0.2714547308329745,4098.694980847083,-0.1087211577089458,0.24269916254140972,5625.861774565199,0.7285452691670256,-1.9968080258162613e-05,-0.1905642280402286,-79.90674977917881,79.5256213230983,0.00010416717749105149,2348.759259144188,5.592706320879633e-05,-0.8613182848675313,48.463999619760955,-0.029335106707266693,35.27436304365841,-0.008992566001412882,-5.7044723813996374e-05,-0.007627890929476394,-0.0019564595138688123
8,-0.29565940096743,-0.18693824325848418,-0.1087211577089458,-122.84384760558501,122.62640529016707,-50.43756709370952,50.22012477829162,20666.79498084708,5567.794980847082,0.2694077618714962,4067.7877964977197,-0.15908377143340333,-0.1087211577089458,5567.794980847082,0.7305922381285038,-1.4950525041265153e-05,-0.2198993347474953,-79.7631051666965,79.32330649720149,0.00010450362840224114,2338.5769629559504,5.597172635940695e-05,-0.07576006621993468,48.35883541769745,-0.021963816338122635,35.264068700852015,-0.0013003539807799717,-5.017555216897455e-06,-0.0006706683463681486,-0.0014624827758526588
9,0.10761367732105,0.26669744875445334,-0.15908377143340333,-122.55308090313588,122.23491336026902,-50.348045997734566,50.02987845486776,20635.887796497722,5536.88779649772,0.26831352501526146,4051.2659142054326,-0.0875252388455189,-0.15908377143340333,5536.88779649772,0.7316864749847385,-3.8096218690292765e-05,-0.24186315108561793,-79.69198554995435,79.20825924778308,0.00010468437609506075,2333.106843891264,5.599572023535864e-05,0.3494768284066679,48.3022447086185,-0.0559671548779091,35.25853714720714,0.0018565527030556743,2.314569364902761e-05,0.0030930916108268076,-0.0037234106498092454
